"","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa"
"3283",6306,"Caducifolio","27/06/2011 11:02","Bajo (2 - 4 mts)",45,"Mediano",-68.8588999955,-32.8896588186,5,"Residencial Sur",2423808.92355,0
"3284",6310,"Acacia SP","24/06/2011 10:55","Alto (> 8 mts)",125,"Grande",-68.8576216249,-32.8898430849,5,"Residencial Sur",2423808.92355,0
"3285",6311,"Fresno americano","24/06/2011 10:51","Muy bajo (1 - 2 mts)",20,"Chico",-68.8576410739,-32.8899183974,5,"Residencial Sur",2423808.92355,1
"3286",6315,"Caducifolio","24/06/2011 10:34","Muy bajo (1 - 2 mts)",5,"Chico",-68.8577727562,-32.8904427818,5,"Residencial Sur",2423808.92355,0
"3287",6316,"Paraiso","24/06/2011 10:11","Medio (4 - 8 mts)",53,"Mediano",-68.8577508908,-32.890559223,5,"Residencial Sur",2423808.92355,0
"3288",6318,"Morera","27/06/2011 09:46","Medio (4 - 8 mts)",44,"Mediano",-68.8563500221,-32.8905581528,5,"Residencial Sur",2423808.92355,1
"3289",6319,"Morera","27/06/2011 09:45","Alto (> 8 mts)",145,"Grande",-68.8563387997,-32.8905182094,5,"Residencial Sur",2423808.92355,1
"3290",6320,"Morera","27/06/2011 09:35","Medio (4 - 8 mts)",43,"Mediano",-68.8562500366,-32.8901663466,5,"Residencial Sur",2423808.92355,0
"3291",6322,"Fresno europeo","30/06/2011 11:21","Alto (> 8 mts)",122,"Grande",-68.8561025917,-32.8901052885,5,"Residencial Sur",2423808.92355,0
"3292",6323,"Morera","30/06/2011 11:19","Alto (> 8 mts)",75,"Grande",-68.8561204425,-32.890165616,5,"Residencial Sur",2423808.92355,0
"3293",6326,"Morera","29/06/2011 12:13","Alto (> 8 mts)",125,"Grande",-68.8561790186,-32.8903911207,5,"Residencial Sur",2423808.92355,1
"3294",6327,"Olmo comun","29/06/2011 12:03","Bajo (2 - 4 mts)",75,"Grande",-68.856244983,-32.8906618105,5,"Residencial Sur",2423808.92355,0
"3295",6328,"Morera","29/06/2011 12:01","Medio (4 - 8 mts)",88,"Grande",-68.8562643014,-32.8907458965,5,"Residencial Sur",2423808.92355,0
"3296",6329,"Fresno americano","29/06/2011 11:44","Muy bajo (1 - 2 mts)",15,"Chico",-68.8559014387,-32.8909060639,5,"Residencial Sur",2423808.92355,0
"3297",6333,"Fresno europeo","29/06/2011 12:58","Bajo (2 - 4 mts)",25,"Mediano",-68.8545175238,-32.8910839406,5,"Residencial Sur",2423808.92355,0
"3298",6334,"Fresno europeo","29/06/2011 12:56","Bajo (2 - 4 mts)",45,"Mediano",-68.8544876902,-32.8909758652,5,"Residencial Sur",2423808.92355,0
"3299",6339,"Paraiso sombrilla","30/06/2011 14:40","Medio (4 - 8 mts)",132,"Grande",-68.8543271171,-32.8904358661,5,"Residencial Sur",2423808.92355,0
"3300",6340,"Fresno europeo","30/06/2011 14:36","Bajo (2 - 4 mts)",27,"Mediano",-68.8543077445,-32.8903671184,5,"Residencial Sur",2423808.92355,0
"3301",6342,"Pltano","30/06/2011 14:34","Medio (4 - 8 mts)",120,"Grande",-68.8543389416,-32.8902176957,5,"Residencial Sur",2423808.92355,0
"3302",6343,"Pltano","30/06/2011 14:32","Alto (> 8 mts)",115,"Grande",-68.8544061494,-32.8902042901,5,"Residencial Sur",2423808.92355,0
"3303",6345,"Pltano","30/06/2011 11:26","Alto (> 8 mts)",155,"Grande",-68.8559163078,-32.8899217267,5,"Residencial Sur",2423808.92355,0
"3304",6350,"Pltano","27/06/2011 11:22","Medio (4 - 8 mts)",62,"Grande",-68.8541560895,-32.8902736039,5,"Residencial Sur",2423808.92355,0
"3305",6351,"Pltano","27/06/2011 11:21","Alto (> 8 mts)",102,"Grande",-68.85411228,-32.8902840981,5,"Residencial Sur",2423808.92355,1
"3306",6354,"Fresno europeo","27/06/2011 10:11","Bajo (2 - 4 mts)",23,"Mediano",-68.854326287,-32.8911253472,5,"Residencial Sur",2423808.92355,0
"3307",6356,"Fresno americano","27/06/2011 10:40","Medio (4 - 8 mts)",30,"Mediano",-68.8542395802,-32.8908249946,5,"Residencial Sur",2423808.92355,0
"3308",6357,"Fresno europeo","27/06/2011 11:04","Alto (> 8 mts)",105,"Grande",-68.8541078074,-32.8903773053,5,"Residencial Sur",2423808.92355,0
"3309",6358,"Fresno europeo","27/06/2011 11:03","Alto (> 8 mts)",93,"Grande",-68.8540981184,-32.8903374689,5,"Residencial Sur",2423808.92355,1
"3310",6359,"Fresno europeo","28/06/2011 14:03","Medio (4 - 8 mts)",45,"Mediano",-68.8525066616,-32.8907668379,5,"Residencial Sur",2423808.92355,0
"3311",6366,"Acacia visco","24/06/2011 12:27","Alto (> 8 mts)",120,"Grande",-68.8514818205,-32.8909569053,5,"Residencial Sur",2423808.92355,0
"3312",6367,"Acacia visco","24/06/2011 12:23","Alto (> 8 mts)",128,"Grande",-68.851485082,-32.8909000648,5,"Residencial Sur",2423808.92355,0
"3313",6368,"Acer","24/06/2011 12:15","Medio (4 - 8 mts)",66,"Grande",-68.8515734209,-32.8907179991,5,"Residencial Sur",2423808.92355,0
"3314",6369,"Morera","03/06/2011 10:43","Alto (> 8 mts)",145,"Grande",-68.8575900818,-32.8873883035,5,"Residencial Sur",2423808.92355,0
"3315",6371,"Morera","03/06/2011 09:16","Muy bajo (1 - 2 mts)",2,"Chico",-68.8572830749,-32.8879449963,5,"Residencial Sur",2423808.92355,0
"3316",6373,"Pltano","06/06/2011 12:54","Alto (> 8 mts)",160,"Grande",-68.8578709451,-32.8883227561,5,"Residencial Sur",2423808.92355,0
"3317",6378,"Fresno europeo","03/06/2011 13:15","Medio (4 - 8 mts)",38,"Mediano",-68.8589342687,-32.887958993,5,"Residencial Sur",2423808.92355,0
"3318",6379,"Fresno europeo","03/06/2011 12:31","Muy bajo (1 - 2 mts)",2,"Chico",-68.8589304897,-32.8878234437,5,"Residencial Sur",2423808.92355,0
"3319",6381,"Fresno europeo","03/06/2011 12:21","Bajo (2 - 4 mts)",18,"Chico",-68.8589386538,-32.8872944788,5,"Residencial Sur",2423808.92355,0
"3320",6382,"Acacia SP","23/05/2011 10:05","Alto (> 8 mts)",95,"Grande",-68.8510682472,-32.8882041203,5,"Residencial Sur",2423808.92355,0
"3321",6383,"Fresno americano","23/05/2011 10:03","Alto (> 8 mts)",65,"Grande",-68.8510646093,-32.8881811851,5,"Residencial Sur",2423808.92355,0
"3322",6384,"Morera","23/05/2011 10:45","Medio (4 - 8 mts)",53,"Mediano",-68.8498417834,-32.8885340976,5,"Residencial Sur",2423808.92355,0
"3323",6385,"Fresno europeo","23/05/2011 12:29","Alto (> 8 mts)",140,"Grande",-68.849664482,-32.8878292034,5,"Residencial Sur",2423808.92355,0
"3324",6386,"Fresno europeo","19/05/2011 13:28","Medio (4 - 8 mts)",54,"Mediano",-68.8504372224,-32.8875160607,5,"Residencial Sur",2423808.92355,0
"3325",6387,"Olmo bola","19/05/2011 13:38","Muy bajo (1 - 2 mts)",8,"Chico",-68.8506049643,-32.8874861212,5,"Residencial Sur",2423808.92355,0
"3326",6388,"Acacia SP","19/05/2011 11:01","Bajo (2 - 4 mts)",40,"Mediano",-68.8511791555,-32.8880302312,5,"Residencial Sur",2423808.92355,0
"3327",6389,"Morera","19/05/2011 10:49","Medio (4 - 8 mts)",35,"Mediano",-68.8511298504,-32.887552421,5,"Residencial Sur",2423808.92355,0
"3328",6391,"Perenne","19/05/2011 10:33","Bajo (2 - 4 mts)",50,"Mediano",-68.8512866546,-32.8873487115,5,"Residencial Sur",2423808.92355,0
"3329",6392,"Morera","19/05/2011 10:28","Medio (4 - 8 mts)",43,"Mediano",-68.8515040926,-32.887312262,5,"Residencial Sur",2423808.92355,0
"3330",6395,"Morera","19/05/2011 10:17","Alto (> 8 mts)",50,"Mediano",-68.8520024992,-32.8872294391,5,"Residencial Sur",2423808.92355,0
"3331",6396,"Morera","17/05/2011 13:07","Medio (4 - 8 mts)",16,"Chico",-68.8535176273,-32.8871414811,5,"Residencial Sur",2423808.92355,0
"3332",6398,"Fresno europeo","17/05/2011 12:07","Medio (4 - 8 mts)",45,"Mediano",-68.8535850337,-32.8874186004,5,"Residencial Sur",2423808.92355,0
"3333",6400,"Morera","18/05/2011 09:58","Bajo (2 - 4 mts)",4,"Chico",-68.8524784058,-32.8876354057,5,"Residencial Sur",2423808.92355,0
"3334",6404,"Acer","17/05/2011 09:14","Medio (4 - 8 mts)",77,"Grande",-68.8538562542,-32.8868664599,5,"Residencial Sur",2423808.92355,0
"3335",6405,"Morera","17/05/2011 09:12","Alto (> 8 mts)",180,"Grande",-68.8537270155,-32.8868891216,5,"Residencial Sur",2423808.92355,0
"3336",6408,"Morera","16/05/2011 13:45","Alto (> 8 mts)",138,"Grande",-68.854076412,-32.8878307962,5,"Residencial Sur",2423808.92355,0
"3337",6409,"Morera","16/05/2011 13:08","Alto (> 8 mts)",180,"Grande",-68.8543522505,-32.8877785978,5,"Residencial Sur",2423808.92355,0
"3338",6410,"Morera","16/05/2011 10:54","Bajo (2 - 4 mts)",8,"Chico",-68.8554042172,-32.8874261118,5,"Residencial Sur",2423808.92355,0
"3339",6414,"Caducifolio","16/05/2011 09:53","Medio (4 - 8 mts)",32,"Mediano",-68.8568550228,-32.8867731036,5,"Residencial Sur",2423808.92355,0
"3340",6416,"Ligustro","13/05/2011 10:33","Medio (4 - 8 mts)",78,"Grande",-68.8554621621,-32.887083075,5,"Residencial Sur",2423808.92355,0
"3341",6420,"Morera","11/05/2011 10:13","Alto (> 8 mts)",190,"Grande",-68.8582320912,-32.8870525746,5,"Residencial Sur",2423808.92355,0
"3342",6423,"Ligustro","10/05/2011 13:35","Medio (4 - 8 mts)",46,"Mediano",-68.8585407734,-32.8860034165,5,"Residencial Sur",2423808.92355,0
"3343",6424,"Morera","10/05/2011 13:29","Muy bajo (1 - 2 mts)",3,"Chico",-68.8587782239,-32.8859627976,5,"Residencial Sur",2423808.92355,0
"3344",6425,"Conifera","11/05/2011 13:38","Medio (4 - 8 mts)",33,"Mediano",-68.8588681521,-32.8860275838,5,"Residencial Sur",2423808.92355,0
"3345",6426,"Conifera","11/05/2011 13:36","Medio (4 - 8 mts)",30,"Mediano",-68.8588706631,-32.886062933,5,"Residencial Sur",2423808.92355,0
"3346",6427,"Paraiso","10/05/2011 10:06","Bajo (2 - 4 mts)",12,"Chico",-68.8601545727,-32.8857090724,5,"Residencial Sur",2423808.92355,0
"3347",6429,"Acer","09/05/2011 10:00","Alto (> 8 mts)",68,"Grande",-68.8589941087,-32.8861654143,5,"Residencial Sur",2423808.92355,0
"3348",6431,"Jacarand","09/05/2011 13:52","Medio (4 - 8 mts)",42,"Mediano",-68.8609938227,-32.8865347508,5,"Residencial Sur",2423808.92355,0
"3349",6432,"Morera","09/05/2011 13:51","Bajo (2 - 4 mts)",32,"Mediano",-68.8609709873,-32.8865379923,5,"Residencial Sur",2423808.92355,0
"3350",6435,"Morera","09/05/2011 13:47","Muy bajo (1 - 2 mts)",13,"Chico",-68.8608996959,-32.8865512202,5,"Residencial Sur",2423808.92355,0
"3351",6436,"lamo criollo","10/05/2011 09:20","Alto (> 8 mts)",190,"Grande",-68.8610887416,-32.8863825064,5,"Residencial Sur",2423808.92355,0
"3352",6438,"Acer","10/05/2011 09:32","Alto (> 8 mts)",128,"Grande",-68.8609948215,-32.8859189898,5,"Residencial Sur",2423808.92355,0
"3353",6439,"Acacia SP","23/05/2011 13:54","Muy bajo (1 - 2 mts)",12,"Chico",-68.8506236156,-32.889277569,5,"Residencial Sur",2423808.92355,0
"3354",6446,"Fresno europeo","24/05/2011 13:13","Muy bajo (1 - 2 mts)",2,"Chico",-68.851134946,-32.8887577962,5,"Residencial Sur",2423808.92355,0
"3355",6448,"Fresno europeo","26/05/2011 09:45","Medio (4 - 8 mts)",25,"Mediano",-68.8506664365,-32.889102086,5,"Residencial Sur",2423808.92355,0
"3356",6449,"Acacia visco","26/05/2011 09:44","Medio (4 - 8 mts)",16,"Chico",-68.8506572393,-32.8890669614,5,"Residencial Sur",2423808.92355,0
"3357",6452,"Fresno europeo","26/05/2011 09:35","Bajo (2 - 4 mts)",8,"Chico",-68.8505966369,-32.8888343445,5,"Residencial Sur",2423808.92355,0
"3358",6453,"Fresno americano","26/05/2011 09:33","Alto (> 8 mts)",32,"Mediano",-68.8505812952,-32.8887823039,5,"Residencial Sur",2423808.92355,0
"3359",6456,"Acer","26/05/2011 13:19","Medio (4 - 8 mts)",32,"Mediano",-68.8524476444,-32.8893215432,5,"Residencial Sur",2423808.92355,0
"3360",6457,"Ligustro","26/05/2011 13:18","Bajo (2 - 4 mts)",20,"Chico",-68.8524675109,-32.8893182845,5,"Residencial Sur",2423808.92355,0
"3361",6458,"Prunas","26/05/2011 13:16","Muy bajo (1 - 2 mts)",10,"Chico",-68.8524873763,-32.8893150257,5,"Residencial Sur",2423808.92355,0
"3362",6459,"Acacia SP","26/05/2011 13:14","Muy bajo (1 - 2 mts)",7,"Chico",-68.8525084077,-32.8893130812,5,"Residencial Sur",2423808.92355,0
"3363",6461,"Morera","26/05/2011 14:12","Medio (4 - 8 mts)",60,"Mediano",-68.8515747115,-32.8894901058,5,"Residencial Sur",2423808.92355,0
"3364",6462,"Fresno europeo","27/05/2011 09:15","Alto (> 8 mts)",72,"Grande",-68.8513059471,-32.8891144889,5,"Residencial Sur",2423808.92355,0
"3365",6465,"Fresno americano","30/05/2011 09:26","Medio (4 - 8 mts)",60,"Mediano",-68.8538510544,-32.8884442409,5,"Residencial Sur",2423808.92355,0
"3366",6466,"Fresno europeo","30/05/2011 09:31","Bajo (2 - 4 mts)",20,"Chico",-68.8538978873,-32.8886214501,5,"Residencial Sur",2423808.92355,0
"3367",6468,"Morera","30/05/2011 09:46","Alto (> 8 mts)",138,"Grande",-68.8539735133,-32.8889239523,5,"Residencial Sur",2423808.92355,0
"3368",6470,"Morera","27/05/2011 10:55","Alto (> 8 mts)",75,"Grande",-68.8530043677,-32.8892269387,5,"Residencial Sur",2423808.92355,0
"3369",6471,"Paraiso","27/05/2011 10:43","Alto (> 8 mts)",153,"Grande",-68.8527533529,-32.8886889997,5,"Residencial Sur",2423808.92355,0
"3370",6472,"Paraiso","27/05/2011 12:56","Alto (> 8 mts)",50,"Mediano",-68.8527070385,-32.888520758,5,"Residencial Sur",2423808.92355,0
"3371",6473,"Olmo comun","27/05/2011 12:53","Muy bajo (1 - 2 mts)",7,"Chico",-68.8526957921,-32.8884796637,5,"Residencial Sur",2423808.92355,0
"3372",6475,"Morera","30/05/2011 10:57","Alto (> 8 mts)",172,"Grande",-68.8548811523,-32.8878925608,5,"Residencial Sur",2423808.92355,0
"3373",6481,"Morera","31/05/2011 13:07","Medio (4 - 8 mts)",26,"Mediano",-68.8557104606,-32.888576378,5,"Residencial Sur",2423808.92355,0
"3374",6485,"Fresno europeo","30/05/2011 13:27","Medio (4 - 8 mts)",80,"Grande",-68.8555299081,-32.8879165286,5,"Residencial Sur",2423808.92355,0
"3375",6491,"Fresno europeo","02/06/2011 13:49","Alto (> 8 mts)",56,"Mediano",-68.8569661283,-32.8884904618,5,"Residencial Sur",2423808.92355,0
"3376",6492,"Fresno europeo","01/06/2011 12:02","Medio (4 - 8 mts)",60,"Mediano",-68.8558070419,-32.8884148782,5,"Residencial Sur",2423808.92355,0
"3377",6493,"Acacia SP","01/06/2011 12:07","Medio (4 - 8 mts)",42,"Mediano",-68.8557846846,-32.8883007082,5,"Residencial Sur",2423808.92355,0
"3378",6496,"Fresno europeo","01/06/2011 12:15","Muy bajo (1 - 2 mts)",5,"Chico",-68.8556857719,-32.8879476466,5,"Residencial Sur",2423808.92355,0
"3379",6499,"Pltano","09/06/2011 13:44","Alto (> 8 mts)",195,"Grande",-68.8597485619,-32.8879749364,5,"Residencial Sur",2423808.92355,0
"3380",6503,"Tilo","09/06/2011 10:07","Medio (4 - 8 mts)",70,"Grande",-68.8612547632,-32.8872806986,5,"Residencial Sur",2423808.92355,0
"3381",6504,"Tilo","09/06/2011 10:03","Medio (4 - 8 mts)",52,"Mediano",-68.8612486514,-32.887230611,5,"Residencial Sur",2423808.92355,0
"3382",6505,"Morera","09/06/2011 10:01","Medio (4 - 8 mts)",50,"Mediano",-68.8612413275,-32.8871648731,5,"Residencial Sur",2423808.92355,0
"3383",6507,"Pltano","06/05/2011 09:24","Medio (4 - 8 mts)",32,"Mediano",-68.8527555821,-32.8916935615,5,"Residencial Sur",2423808.92355,0
"3384",6509,"Morera","06/05/2011 10:36","Alto (> 8 mts)",120,"Grande",-68.8528538379,-32.8926152274,5,"Residencial Sur",2423808.92355,0
"3385",6511,"Morera","09/05/2011 11:18","Alto (> 8 mts)",112,"Grande",-68.8522049707,-32.8927379452,5,"Residencial Sur",2423808.92355,1
"3386",6512,"Pltano","09/05/2011 11:23","Muy bajo (1 - 2 mts)",15,"Chico",-68.8518664406,-32.8928047117,5,"Residencial Sur",2423808.92355,0
"3387",6513,"Morera","09/05/2011 11:27","Alto (> 8 mts)",155,"Grande",-68.8516917781,-32.8928451349,5,"Residencial Sur",2423808.92355,1
"3388",6514,"Acacia SP","06/05/2011 12:23","Alto (> 8 mts)",160,"Grande",-68.8512358636,-32.8928007756,5,"Residencial Sur",2423808.92355,1
"3389",6515,"Acacia SP","06/05/2011 12:22","Alto (> 8 mts)",120,"Grande",-68.8512490087,-32.8927384979,5,"Residencial Sur",2423808.92355,1
"3390",6516,"Morera","06/05/2011 12:20","Alto (> 8 mts)",122,"Grande",-68.8512658803,-32.8926514444,5,"Residencial Sur",2423808.92355,0
"3391",6517,"Paraiso","06/05/2011 12:16","Alto (> 8 mts)",100,"Grande",-68.8512870127,-32.892469868,5,"Residencial Sur",2423808.92355,0
"3392",6520,"Pltano","06/05/2011 10:11","Alto (> 8 mts)",228,"Grande",-68.85175775,-32.8917956308,5,"Residencial Sur",2423808.92355,0
"3393",6521,"Fresno americano","13/07/2011 11:18","Medio (4 - 8 mts)",99,"Grande",-68.8520362771,-32.8917447726,5,"Residencial Sur",2423808.92355,0
"3394",6522,"Pltano","06/05/2011 10:01","Alto (> 8 mts)",90,"Grande",-68.8521202426,-32.8917336441,5,"Residencial Sur",2423808.92355,0
"3395",6525,"Paraiso","09/06/2011 09:07","Alto (> 8 mts)",114,"Grande",-68.8529335038,-32.8918859268,5,"Residencial Sur",2423808.92355,0
"3396",6526,"Pltano","08/06/2011 12:12","Alto (> 8 mts)",210,"Grande",-68.8545434918,-32.8922986393,5,"Residencial Sur",2423808.92355,0
"3397",6528,"Morera","08/06/2011 12:01","Alto (> 8 mts)",125,"Grande",-68.8545766187,-32.8919403223,5,"Residencial Sur",2423808.92355,0
"3398",6532,"Pltano","09/05/2011 13:04","Alto (> 8 mts)",140,"Grande",-68.8561578525,-32.8909896339,5,"Residencial Sur",2423808.92355,0
"3399",6534,"Morera","09/05/2011 12:27","Bajo (2 - 4 mts)",40,"Mediano",-68.8546014161,-32.8914860825,5,"Residencial Sur",2423808.92355,0
"3400",6535,"Morera","09/05/2011 12:26","Alto (> 8 mts)",125,"Grande",-68.8546153746,-32.891545256,5,"Residencial Sur",2423808.92355,0
"3401",6536,"Pltano","09/05/2011 12:23","Alto (> 8 mts)",160,"Grande",-68.8546356579,-32.8916489318,5,"Residencial Sur",2423808.92355,0
"3402",6537,"Fresno europeo","09/05/2011 12:20","Medio (4 - 8 mts)",50,"Mediano",-68.8546562646,-32.8917352124,5,"Residencial Sur",2423808.92355,0
"3403",6540,"Fresno americano","11/05/2011 12:15","Medio (4 - 8 mts)",50,"Mediano",-68.8563963962,-32.8912799263,5,"Residencial Sur",2423808.92355,1
"3404",6541,"Morera","19/05/2011 09:44","Medio (4 - 8 mts)",73,"Grande",-68.8580117771,-32.8913917619,5,"Residencial Sur",2423808.92355,1
"3405",6542,"Morera","19/05/2011 09:35","Alto (> 8 mts)",140,"Grande",-68.8580542554,-32.8915439516,5,"Residencial Sur",2423808.92355,0
"3406",6543,"Paraiso","23/05/2011 10:52","Alto (> 8 mts)",110,"Grande",-68.8566511606,-32.891695113,5,"Residencial Sur",2423808.92355,0
"3407",6546,"Morera","23/05/2011 10:34","Alto (> 8 mts)",158,"Grande",-68.8565445436,-32.8912784183,5,"Residencial Sur",2423808.92355,0
"3408",6549,"Morera","23/05/2011 10:24","Alto (> 8 mts)",104,"Grande",-68.8568509429,-32.8912006243,5,"Residencial Sur",2423808.92355,1
"3409",6552,"Fresno europeo","23/05/2011 10:10","Alto (> 8 mts)",94,"Grande",-68.8570837102,-32.8912363613,5,"Residencial Sur",2423808.92355,0
"3410",6554,"Caducifolio","23/05/2011 09:58","Medio (4 - 8 mts)",32,"Mediano",-68.8573261457,-32.8912692343,5,"Residencial Sur",2423808.92355,0
"3411",6555,"Morera","23/05/2011 09:56","Alto (> 8 mts)",150,"Grande",-68.8573898512,-32.8912760326,5,"Residencial Sur",2423808.92355,0
"3412",6556,"Morera","23/05/2011 09:29","Alto (> 8 mts)",108,"Grande",-68.8575207537,-32.8912930318,5,"Residencial Sur",2423808.92355,1
"3413",6563,"Paraiso","19/05/2011 11:37","Alto (> 8 mts)",52,"Mediano",-68.856992245,-32.8911571811,5,"Residencial Sur",2423808.92355,0
"3414",6564,"Braquiquito","19/05/2011 11:36","Alto (> 8 mts)",57,"Mediano",-68.8569410228,-32.8911502029,5,"Residencial Sur",2423808.92355,0
"3415",6567,"Fresno europeo","19/05/2011 11:14","Medio (4 - 8 mts)",31,"Mediano",-68.856687979,-32.8911142558,5,"Residencial Sur",2423808.92355,0
"3416",6568,"Morera","19/05/2011 11:09","Alto (> 8 mts)",62,"Grande",-68.8565985042,-32.8911001662,5,"Residencial Sur",2423808.92355,0
"3417",6572,"Pltano","19/05/2011 10:18","Alto (> 8 mts)",170,"Grande",-68.857282741,-32.8907705213,5,"Residencial Sur",2423808.92355,0
"3418",6573,"Pltano","19/05/2011 10:11","Alto (> 8 mts)",185,"Grande",-68.8574016798,-32.8907464466,5,"Residencial Sur",2423808.92355,0
"3419",6574,"Ailanthus","19/05/2011 10:10","Alto (> 8 mts)",98,"Grande",-68.8574510709,-32.8907361884,5,"Residencial Sur",2423808.92355,0
"3420",6575,"Pltano","18/05/2011 10:17","Alto (> 8 mts)",173,"Grande",-68.859875654,-32.8903006876,5,"Residencial Sur",2423808.92355,1
"3421",6576,"Fresno europeo","18/05/2011 09:39","Bajo (2 - 4 mts)",20,"Chico",-68.8590191069,-32.8905529984,5,"Residencial Sur",2423808.92355,0
"3422",6577,"Morera","18/05/2011 09:25","Medio (4 - 8 mts)",90,"Grande",-68.8590187757,-32.8910300217,5,"Residencial Sur",2423808.92355,1
"3423",6581,"Morera","18/05/2011 10:39","Medio (4 - 8 mts)",67,"Grande",-68.8601893821,-32.8906009774,5,"Residencial Sur",2423808.92355,1
"3424",6584,"Fresno americano","06/05/2011 10:31","Alto (> 8 mts)",115,"Grande",-68.8523956862,-32.8933673589,5,"Residencial Sur",2423808.92355,0
"3425",6585,"Morera","06/05/2011 10:27","Medio (4 - 8 mts)",97,"Grande",-68.8522845911,-32.8933652837,5,"Residencial Sur",2423808.92355,0
"3426",6586,"Tilo","06/05/2011 10:21","Alto (> 8 mts)",72,"Grande",-68.8520630498,-32.8933681435,5,"Residencial Sur",2423808.92355,0
"3427",6587,"Fresno americano","06/05/2011 10:07","Alto (> 8 mts)",77,"Grande",-68.8514655068,-32.8933749733,5,"Residencial Sur",2423808.92355,0
"3428",6589,"Paraiso","06/05/2011 09:39","Alto (> 8 mts)",106,"Grande",-68.8517961416,-32.8929870577,5,"Residencial Sur",2423808.92355,0
"3429",6598,"Pltano","10/05/2011 09:39","Alto (> 8 mts)",190,"Grande",-68.854823149,-32.8929106338,5,"Residencial Sur",2423808.92355,0
"3430",6604,"Morera","10/05/2011 11:02","Alto (> 8 mts)",95,"Grande",-68.8567905949,-32.8927799174,5,"Residencial Sur",2423808.92355,0
"3431",6605,"Fresno europeo","10/05/2011 10:52","Alto (> 8 mts)",120,"Grande",-68.85680476,-32.8930524536,5,"Residencial Sur",2423808.92355,0
"3432",6606,"Fresno americano","10/05/2011 10:42","Medio (4 - 8 mts)",48,"Mediano",-68.8564288763,-32.8931286979,5,"Residencial Sur",2423808.92355,0
